,id,author_last,author_first,author,gender,title,year,genre,filename,sentence
890,9927,Vance,Louis Joseph,"Vance, Louis Joseph",male,The Bronze Bell,1921,adventure novel,PG9927_raw.txt,"Breaking suddenly upon the steady drumming of the trucks, the prolonged and husky roar of a locomotive whistle saluted an immediate Roused by this sound from his solitary musings in the parlour-car of which he happened temporarily to be the sole occupant, Mr. David Amber put aside the magazine over which he had been dreaming, and looked out of the window, catching a glimpse of woodland road shining white between sombre walls of stunted pine."
891,47899,Gibbs,George,"Gibbs, George",male,The Forbidden Way,1911,novel,PG47899_raw.txt,"The young man in the swivel chair drummed with his toes against the desk, while he studied the gaudy fire insurance calendar on the wall before him."
892,40146,McCutcheon,George Barr,"McCutcheon, George Barr",male,The City of Masks,1918,novel,PG40146_raw.txt,"THE Marchioness carefully draped the dust-cloth over the head of an andiron and, before putting the question to the parlour-maid, consulted, with the intensity of a near-sighted person, the ornate French clock in the centre of the mantelpiece."
893,28307,Trumbull,Annie Eliot,"Trumbull, Annie Eliot",female,A Christmas Accident and Other Stories,1897,novel,PG28307_raw.txt,"AT first the two yards were as much alike as the two houses, each house being the exact copy of the other."
894,5229,Smith,Francis Hopkinson,"Smith, Francis Hopkinson",male,Felix O'Day,1920,novel,PG5229_raw.txt,"Broadway on dry nights, or rather that part known as the Great White Way, is a crowded thoroughfare, dominated by lofty buildings, the sky-line studded with constellations of colored signs pencilled in fire."
895,23487,King,Charles,"King, Charles",male,"Tonio, Son of the Sierras",1906,novel,PG23487_raw.txt,"Does it never rain here? asked the Latest Arrival, with sudden shift of the matter under discussion."
896,38985,Weyman,Stanley John,"Weyman, Stanley John",male,My Lady Rotha,1894,historical novel,PG38985_raw.txt,"I never saw anything more remarkable than the change which the death of my lady's uncle, Count Tilly, in the spring of 1632, worked at Heritzburg."
897,35781,Caine,"Hall, Sir","Caine, Hall, Sir",male,The Deemster,1887,novel,PG35781_raw.txt,"Thorkell Mylrea had waited long for a dead man's shoes, but he was wearing them at length."
898,28656,Melville,Herman,"Melville, Herman",male,Typee,1846,adventure novel,PG28656_raw.txt,"Yes, reader, as I live, six months out of sight of land; cruising after the sperm whale beneath the scorching sun of the Line, and tossed on the billows of the wide-rolling Pacific—the sky above, the sea around, and nothing else!"
899,33498,Rhodes,Eugene Manlove,"Rhodes, Eugene Manlove",male,Bransford of Rainbow Range,1913,novel,PG33498_raw.txt,The long fall round-up was over.
900,33264,Cooper,Elizabeth,"Cooper, Elizabeth",female,Living Up to Billy,1915,novel,PG33264_raw.txt,"Only two years, what do you think of it!"
901,25441,Chambers,Robert W. (Robert William),"Chambers, Robert W. (Robert William)",male,The Reckoning,1905,novel,PG25441_raw.txt,"Having finished my duties in connection with Sir Peter's private estate and his voluminous correspondence--and the door of my chamber being doubly locked and bolted--I made free to attend to certain secret correspondence of my own, which for four years now had continued, without discovery, between the Military Intelligence Department of the Continental army and myself through the medium of one John Ennis, the tobacconist at the Sign of the Silver Box in Hanover Square."
902,10359,Baum,L. Frank (Lyman Frank),"Baum, L. Frank (Lyman Frank)",male,Aunt Jane's Nieces at Millville,1908,young adult,PG10359_raw.txt,"How did I happen to own a farm? asked Uncle John, interrupting his soup long enough to fix an inquiring glance upon Major Doyle, who sat opposite."
903,2787,Alcott,Louisa May,"Alcott, Louisa May",female,An Old-Fashioned Girl,1869,young adult,PG2787_raw.txt,"“IT'S time to go to the station, Tom.”"
904,32053,Abbott,Jane,"Abbott, Jane",female,Happy House,1920,young adult,PG32053_raw.txt,"Through the stillness of a drowsy June day broke the intoning of the library bell, chiming the hour."
905,29083,Williamson,"A. M. (Alice Muriel), Williamson, C. N. (Charles Norris)","Williamson, A. M. (Alice Muriel), Williamson, C. N. (Charles Norris)",both,The Lightning Conductor Discovers America,1916,novel,PG29083_raw.txt,"It will be days, also nights (worse luck, for my cabin chirps like a cricket, sings like a canary, and does a separate realistic imitation of each animal in the Zoo!), before we get to New York."
906,21336,Jacobs,W. W. (William Wymark),"Jacobs, W. W. (William Wymark)",male,"The Skipper's Wooing, and The Brown Man's Servant",1897,novel,PG21336_raw.txt,"The schooner _Seamew_, of London, Captain Wilson master and owner, had just finished loading at Northfleet with cement for Brittlesea."
907,29093,Van Loan,Charles E. (Charles Emmett),"Van Loan, Charles E. (Charles Emmett)",male,Old Man Curry,1917,novel,PG29093_raw.txt,"The Bald-faced Kid shivered as he roosted on the paddock fence, for the dawn was raw and cold and his overcoat was hanging in the back room of a pawnbroker's establishment some two hundred miles away."
908,27712,Trollope,Anthony,"Trollope, Anthony",male,Sir Harry Hotspur of Humblethwaite,1871,novel,PG27712_raw.txt,He indeed was one of those men of whom it may be said that everything appertaining to them takes its importance from the fact of its being theirs.
909,21573,Marryat,Frederick,"Marryat, Frederick",male,The Phantom Ship,1837,horror,PG21573_raw.txt,"About the middle of the seventeenth century, in the outskirts of the small but fortified town of Terneuse, situated on the right bank of the Scheldt, and nearly opposite to the island of Walcheren, there was to be seen in advance of a few other even more humble tenements, a small but neat cottage, built according to the prevailing taste of the time."
910,482,Hardy,Thomas,"Hardy, Thomas",male,The Woodlanders,1887,novel,PG482_raw.txt,"The rambler who, for old association or other reasons, should trace the forsaken coach-road running almost in a meridional line from Bristol to the south shore of England, would find himself during the latter half of his journey in the vicinity of some extensive woodlands, interspersed with apple-orchards."
911,30300,MacMahon,Henry,"MacMahon, Henry",male,Orphans of the Storm,1922,novel,PG30300_raw.txt,"In all the countryside of Evreux, nay in all the beauteous old-time Normandy of the period of 1789, there were no lovelier _filles du peuple_ than Henriette and Louise Girard."
912,3632,Collins,Wilkie,"Collins, Wilkie",male,Poor Miss Finch,1872,novel,PG3632_raw.txt,"THE rectory resembled, in one respect, this narrative that I am now writing."
913,21597,Bunner,H. C. (Henry Cuyler),"Bunner, H. C. (Henry Cuyler)",male,Jersey Street and Jersey Lane,1893,novel,PG21597_raw.txt,"I found this letter and comment in an evening paper, some time ago, and
I cut the slip out and kept it for its cruelty: TO THE EDITOR OF THE EVENING ----."
914,2415,London,Jack,"London, Jack",male,The Mutiny of the Elsinore,1914,novel,PG2415_raw.txt,From the first the voyage was going wrong.
915,42671,Austen,Jane,"Austen, Jane",female,Pride and Prejudice,1813,novel,PG42671_raw.txt,"It is a truth universally acknowledged, that a single man in possession of a good fortune, must be in want of a wife."
916,40179,Speed,Nell,"Speed, Nell",female,The Carter Girls' Week-End Camp,1918,young adult,PG40179_raw.txt,"From Douglas Carter to her mother, Mrs. Robert Carter really getting well."
917,18840,Venable,William Henry,"Venable, William Henry",male,A Dream of Empire,1901,novel,PG18840_raw.txt,"It was the first of May, and the sun had passed the noon line in a bright sky, causing the shadow of Peter Taylor to fall east of north and infusing his substance with the delightful languor called Spring Fever."
918,43587,Williams,Jesse Lynch,"Williams, Jesse Lynch",male,Princeton Stories,1895,novel,PG43587_raw.txt,The modern Cane Spree is held in broad daylight on University Field.
919,10429,Gale,Zona,"Gale, Zona",female,Miss Lulu Bett,1921,novel,PG10429_raw.txt,"In the middle of the table was a small, appealing tulip plant, looking as anything would look whose sun was a gas jet."
920,32723,Otis,James,"Otis, James",male,The Minute Boys of Boston,1910,young adult,PG32723_raw.txt,"Archie Hemming is as straight-headed a boy as was ever raised in Boston town, and he insists that, while we are seemingly idling our time away here in the Cambridge camp, I ought to set down what small share we lads of Boston have had in beating the lobster backs, for certain it is we have done our share, and no less a man than General Israel Putnam has told us plainly that we have already been of great aid to the Cause."
921,22998,Comstock,Harriet T. (Harriet Theresa),"Comstock, Harriet T. (Harriet Theresa)",female,Janet of the Dunes,1907,novel,PG22998_raw.txt,A full palpitating sea lying under the languid heat of a late June afternoon.
922,20719,Richmond,Grace S. (Grace Smith),"Richmond, Grace S. (Grace Smith)",female,Under the Country Sky,1916,novel,PG20719_raw.txt,"She did not want to hate the girls; indeed, since she loved them all, it would go particularly hard with her if she had to hate them; love turned to hate is such a virulent product!"
923,13212,King,Basil,"King, Basil",male,The Wild Olive,1910,novel,PG13212_raw.txt,"Finding himself in the level wood-road, whose open aisle drew a long, straight streak across the sky, still luminous with the late-lingering Adirondack twilight, the tall young fugitive, hatless, coatless, and barefooted, paused a minute for reflection."
924,22063,Service,Robert W. (Robert William),"Service, Robert W. (Robert William)",male,The Trail of '98,1910,novel,PG22063_raw.txt,As far back as I can remember I have faithfully followed the banner of Romance.
925,33778,Fogazzaro,Antonio,"Fogazzaro, Antonio",male,The Patriot,1906,novel,PG33778_raw.txt,"On the lake a cold _breva_[A] was blowing, striving to drive away the grey clouds which clung heavily about the dark mountain-tops."
926,43683,Porter,Horace,"Porter, Horace",male,Our Young Aeroplane Scouts in Germany,1915,young adult,PG43683_raw.txt,"HOLD on there, I want a word with you!"
927,27168,Eggleston,Edward,"Eggleston, Edward",male,The Faith Doctor,1891,novel,PG27168_raw.txt,There are communities in this free land of ours in which the wearing of a coat at dinner is a most disreputable mark of dudism.
928,18488,Comstock,Harriet T. (Harriet Theresa),"Comstock, Harriet T. (Harriet Theresa)",female,The Place Beyond the Winds,1916,novel,PG18488_raw.txt,"Priscilla Glenn stood on the little slope leading down from the farmhouse to the spring at the bottom of the garden, and lifted her head as a young deer does when it senses something new or dangerous."
929,48990,Abbott,Eleanor Hallowell,"Abbott, Eleanor Hallowell",female,Old-Dad,1919,novel,PG48990_raw.txt,UNTIL Daphne Bretton's peremptory departure from college she had neither known nor liked her father well enough to distinguish him with a nick name.
930,53838,Rives,Amélie,"Rives, Amélie",female,Virginia of Virginia,1888,novel,PG53838_raw.txt,"“It’s a girl,” said Roden, laying a wager with himself."
931,23132,Hill,Grace Livingston,"Hill, Grace Livingston",female,Marcia Schuyler,1908,novel,PG23132_raw.txt,"The sun was already up and the grass blades were twinkling with sparkles of dew, as Marcia stepped from the kitchen door."
932,16752,Fraser,William Alexander,"Fraser, William Alexander",male,Caste,1922,novel,PG16752_raw.txt,"The three Mahrattas, Sindhia, Holkar, and Bhonsla, were plotting the overthrow of the British, and the Peshwa was looking out of brooding eyes upon Hodson, the Resident at Poona."
933,863,Christie,Agatha,"Christie, Agatha",female,The Mysterious Affair at Styles,1920,crime novel,PG863_raw.txt,The intense interest aroused in the public by what was known at the time as “The Styles Case” has now somewhat subsided.
934,36281,Chambers,Robert W. (Robert William),"Chambers, Robert W. (Robert William)",male,The Slayer of Souls,1920,speculative fiction,PG36281_raw.txt,Only when the _Nan-yang Maru_ sailed from Yuen-San did her terrible sense of foreboding begin to subside.
935,35093,Porter,Eleanor H. (Eleanor Hodgman),"Porter, Eleanor H. (Eleanor Hodgman)",female,The Road to Understanding,1917,novel,PG35093_raw.txt,"If Burke Denby had not been given all the frosted cakes and toy shotguns he wanted at the age of ten, it might not have been so difficult to convince him at the age of twenty that he did not want to marry Helen Mabel, the beautiful and adored wife of John Denby, had died when Burke was four years old; and since that time, life, for Burke, had been victory unseasoned with defeat."
936,41122,Goodridge Roberts,Theodore,"Goodridge Roberts, Theodore",male,Rayton,1910,novel,PG41122_raw.txt,"Samson's Mill Settlement had, for the past fifteen years, prided itself on its absolute respectability; and then came Reginald Baynes Rayton, with his unfailing good humor, his riding breeches, and constant ""haw-haw""--and corrupted the community."
